acronym,cutting_plane,Section_Data_ID,URL,entrez.id,homologous_human_ID
1700022F17Rik,sagittal,71377997,http://api.brain-map.org/grid_data/download/71377997?include=energy,69421,NA
1700022I11Rik,sagittal,71377998,http://api.brain-map.org/grid_data/download/71377998?include=energy,67317,138724
1700023A16Rik,sagittal,71919517,http://api.brain-map.org/grid_data/download/71919517?include=energy,69371,341346
1700023E05Rik,sagittal,69113793,http://api.brain-map.org/grid_data/download/69113793?include=energy,71868,100506564
1700023F06Rik,sagittal,74357815,http://api.brain-map.org/grid_data/download/74357815?include=energy,69441,NA
1700023L04Rik,sagittal,71492862,http://api.brain-map.org/grid_data/download/71492862?include=energy,76419,NA
1700024B05Rik,sagittal,71378046,http://api.brain-map.org/grid_data/download/71378046?include=energy,100503856,NA
1700024G13Rik,sagittal,69353651,http://api.brain-map.org/grid_data/download/69353651?include=energy,67085,282966
1700024P04Rik,sagittal,73716477,http://api.brain-map.org/grid_data/download/73716477?include=energy,69382,NA
1700024P16Rik,sagittal,74581199,http://api.brain-map.org/grid_data/download/74581199?include=energy,242594,199920
1700025B11Rik,sagittal,71919625,http://api.brain-map.org/grid_data/download/71919625?include=energy,76409,NA
1700025E21Rik,sagittal,74581319,http://api.brain-map.org/grid_data/download/74581319?include=energy,75647,136263
1700025F22Rik,sagittal,69116942,http://api.brain-map.org/grid_data/download/69116942?include=energy,69416,NA
1700025G04Rik,sagittal,75774649,http://api.brain-map.org/grid_data/download/75774649?include=energy,69399,81563
1700025H01Rik,sagittal,71919577,http://api.brain-map.org/grid_data/download/71919577?include=energy,75531,NA
1700025K23Rik,sagittal,71919505,http://api.brain-map.org/grid_data/download/71919505?include=energy,66337,619208
1700025O08Rik,sagittal,71919619,http://api.brain-map.org/grid_data/download/71919619?include=energy,69984,NA
1700026D08Rik,sagittal,69116727,http://api.brain-map.org/grid_data/download/69116727?include=energy,75556,161502
1700026J04Rik,sagittal,74357833,http://api.brain-map.org/grid_data/download/74357833?include=energy,71864,222826
1700026J12Rik,sagittal,74634802,http://api.brain-map.org/grid_data/download/74634802?include=energy,73255,NA
1700026L06Rik,sagittal,69116373,http://api.brain-map.org/grid_data/download/69116373?include=energy,69987,11092
1700026N04Rik,sagittal,71919529,http://api.brain-map.org/grid_data/download/71919529?include=energy,72271,NA
1700027A23Rik,sagittal,69114608,http://api.brain-map.org/grid_data/download/69114608?include=energy,100503311,128344
1700027D21Rik,sagittal,71919631,http://api.brain-map.org/grid_data/download/71919631?include=energy,76573,84221
1700027I07Rik*,sagittal,73716638,http://api.brain-map.org/grid_data/download/73716638?include=energy,NA,NA
1700027J07Rik,sagittal,75934510,http://api.brain-map.org/grid_data/download/75934510?include=energy,69443,NA
1700028I16Rik,sagittal,74357869,http://api.brain-map.org/grid_data/download/74357869?include=energy,70003,NA
1700028J19Rik,sagittal,73716489,http://api.brain-map.org/grid_data/download/73716489?include=energy,70004,NA
1700028K03Rik,sagittal,71919661,http://api.brain-map.org/grid_data/download/71919661?include=energy,76421,388649
1700028P14Rik,sagittal,69114328,http://api.brain-map.org/grid_data/download/69114328?include=energy,67483,138255
1700029F09Rik,sagittal,70609151,http://api.brain-map.org/grid_data/download/70609151?include=energy,75623,93081
1700029F12Rik,sagittal,69114486,http://api.brain-map.org/grid_data/download/69114486?include=energy,66479,NA
1700029G01Rik,sagittal,69114109,http://api.brain-map.org/grid_data/download/69114109?include=energy,66938,79729
1700029H14Rik,sagittal,75860934,http://api.brain-map.org/grid_data/download/75860934?include=energy,66501,100507747
1700029I01Rik,sagittal,69134250,http://api.brain-map.org/grid_data/download/69134250?include=energy,70005,NA
1700029I15Rik,sagittal,74749223,http://api.brain-map.org/grid_data/download/74749223?include=energy,75641,143678
1700029J07Rik,sagittal,74634897,http://api.brain-map.org/grid_data/download/74634897?include=energy,69479,441054
1700029J11Rik,sagittal,70201391,http://api.brain-map.org/grid_data/download/70201391?include=energy,76426,388799
1700029M20Rik,sagittal,71891611,http://api.brain-map.org/grid_data/download/71891611?include=energy,73937,NA
1700029P11Rik,sagittal,70201397,http://api.brain-map.org/grid_data/download/70201397?include=energy,66346,NA
1700030F18Rik,sagittal,69114223,http://api.brain-map.org/grid_data/download/69114223?include=energy,72277,NA
1700030J22Rik,sagittal,69114658,http://api.brain-map.org/grid_data/download/69114658?include=energy,69528,123775
1700030K09Rik,sagittal,76081930,http://api.brain-map.org/grid_data/download/76081930?include=energy,72254,84167
1700031A10Rik,sagittal,73512570,http://api.brain-map.org/grid_data/download/73512570?include=energy,73286,NA
1700031F05Rik,sagittal,73512568,http://api.brain-map.org/grid_data/download/73512568?include=energy,73300,NA
1700034F02Rik,sagittal,70201403,http://api.brain-map.org/grid_data/download/70201403?include=energy,73324,130162
1700034H14Rik,sagittal,68498319,http://api.brain-map.org/grid_data/download/68498319?include=energy,67105,29090
1700034H15Rik,sagittal,71920117,http://api.brain-map.org/grid_data/download/71920117?include=energy,98736,NA
1700034I23Rik,sagittal,70201414,http://api.brain-map.org/grid_data/download/70201414?include=energy,73297,NA
1700034I23Rik,sagittal,77799035,http://api.brain-map.org/grid_data/download/77799035?include=energy,73297,NA
1700034J04Rik,sagittal,74357887,http://api.brain-map.org/grid_data/download/74357887?include=energy,73304,NA
1700034J05Rik,sagittal,74357893,http://api.brain-map.org/grid_data/download/74357893?include=energy,73344,728858
1700034O15Rik,sagittal,69113716,http://api.brain-map.org/grid_data/download/69113716?include=energy,76606,135927
1700036A12Rik,sagittal,77799037,http://api.brain-map.org/grid_data/download/77799037?include=energy,100040447,NA
1700037C18Rik,sagittal,74635707,http://api.brain-map.org/grid_data/download/74635707?include=energy,73261,646174
1700037H04Rik,sagittal,76081925,http://api.brain-map.org/grid_data/download/76081925?include=energy,67326,54976
1700037H04Rik,sagittal,70795448,http://api.brain-map.org/grid_data/download/70795448?include=energy,67326,54976
1700037H04Rik,coronal,324211,http://api.brain-map.org/grid_data/download/324211?include=energy,67326,54976
1700040D17Rik,sagittal,73617546,http://api.brain-map.org/grid_data/download/73617546?include=energy,76602,NA
1700040F15Rik,sagittal,72182943,http://api.brain-map.org/grid_data/download/72182943?include=energy,73329,NA
1700040F17Rik,sagittal,74357881,http://api.brain-map.org/grid_data/download/74357881?include=energy,73334,NA
1700040I03Rik,sagittal,69353687,http://api.brain-map.org/grid_data/download/69353687?include=energy,73327,84279
1700040L02Rik,sagittal,69353693,http://api.brain-map.org/grid_data/download/69353693?include=energy,73287,219621
1700041A03Rik*,sagittal,73716650,http://api.brain-map.org/grid_data/download/73716650?include=energy,NA,NA
1700041G16Rik,sagittal,71378653,http://api.brain-map.org/grid_data/download/71378653?include=energy,73299,NA
1700042B14Rik,sagittal,71920123,http://api.brain-map.org/grid_data/download/71920123?include=energy,73347,NA
1700042G07Rik,sagittal,70201450,http://api.brain-map.org/grid_data/download/70201450?include=energy,67323,NA
1700045I19Rik,sagittal,69353708,http://api.brain-map.org/grid_data/download/69353708?include=energy,74264,NA
1700048O20Rik,sagittal,74357863,http://api.brain-map.org/grid_data/download/74357863?include=energy,69430,NA
1700049G17Rik,sagittal,73497705,http://api.brain-map.org/grid_data/download/73497705?include=energy,73430,NA
1700049J03Rik,sagittal,74357875,http://api.brain-map.org/grid_data/download/74357875?include=energy,73365,NA
1700049L16Rik,sagittal,75851040,http://api.brain-map.org/grid_data/download/75851040?include=energy,108950,NA
1700052I22Rik,sagittal,74635023,http://api.brain-map.org/grid_data/download/74635023?include=energy,67340,NA
1700052K11Rik,sagittal,100144891,http://api.brain-map.org/grid_data/download/100144891?include=energy,73431,NA
1700052N19Rik,sagittal,68076528,http://api.brain-map.org/grid_data/download/68076528?include=energy,73419,79624
1700054A03Rik,sagittal,71920129,http://api.brain-map.org/grid_data/download/71920129?include=energy,78457,NA
1700054N08Rik,coronal,70743908,http://api.brain-map.org/grid_data/download/70743908?include=energy,73420,126731
1700054N08Rik,sagittal,67792205,http://api.brain-map.org/grid_data/download/67792205?include=energy,73420,126731
1700054O13Rik,sagittal,69117086,http://api.brain-map.org/grid_data/download/69117086?include=energy,67334,NA
1700055D18Rik,sagittal,69353720,http://api.brain-map.org/grid_data/download/69353720?include=energy,73405,NA
1700055N04Rik,sagittal,70201462,http://api.brain-map.org/grid_data/download/70201462?include=energy,73458,NA
1700056E22Rik,sagittal,74635054,http://api.brain-map.org/grid_data/download/74635054?include=energy,73363,NA
1700057D05Rik*,sagittal,74359538,http://api.brain-map.org/grid_data/download/74359538?include=energy,NA,NA
1700057G04Rik,sagittal,72472463,http://api.brain-map.org/grid_data/download/72472463?include=energy,78459,NA
1700057H15Rik,sagittal,74635060,http://api.brain-map.org/grid_data/download/74635060?include=energy,78460,NA
1700057K13Rik,sagittal,71920165,http://api.brain-map.org/grid_data/download/71920165?include=energy,73435,84066
1700060C20Rik,sagittal,70201468,http://api.brain-map.org/grid_data/download/70201468?include=energy,73399,NA
1700061G19Rik,sagittal,70201474,http://api.brain-map.org/grid_data/download/70201474?include=energy,78625,NA
1700061I17Rik,sagittal,74635084,http://api.brain-map.org/grid_data/download/74635084?include=energy,433646,NA
1700061J05Rik,sagittal,72081689,http://api.brain-map.org/grid_data/download/72081689?include=energy,73376,339669
1700062G21Rik*,sagittal,74357935,http://api.brain-map.org/grid_data/download/74357935?include=energy,NA,NA
1700063H04Rik,sagittal,70201480,http://api.brain-map.org/grid_data/download/70201480?include=energy,74269,NA
1700063K16Rik,sagittal,73497711,http://api.brain-map.org/grid_data/download/73497711?include=energy,76610,NA
1700065D16Rik,sagittal,68797780,http://api.brain-map.org/grid_data/download/68797780?include=energy,73410,NA
1700065I17Rik,sagittal,71920207,http://api.brain-map.org/grid_data/download/71920207?include=energy,67343,389320
1700065J11Rik,sagittal,71920147,http://api.brain-map.org/grid_data/download/71920147?include=energy,73409,NA
1700066B19Rik,sagittal,73497717,http://api.brain-map.org/grid_data/download/73497717?include=energy,73449,NA
1700066J24Rik,sagittal,74357911,http://api.brain-map.org/grid_data/download/74357911?include=energy,76992,NA
1700066M21Rik,sagittal,69353747,http://api.brain-map.org/grid_data/download/69353747?include=energy,73467,205327
1700067K01Rik,sagittal,69353768,http://api.brain-map.org/grid_data/download/69353768?include=energy,73453,646457
1700067P10Rik,sagittal,69113698,http://api.brain-map.org/grid_data/download/69113698?include=energy,68224,NA
1700069B07Rik,sagittal,74357929,http://api.brain-map.org/grid_data/download/74357929?include=energy,76613,NA
1700071A11Rik,sagittal,71492886,http://api.brain-map.org/grid_data/download/71492886?include=energy,76611,NA
1700072H12Rik,sagittal,74357941,http://api.brain-map.org/grid_data/download/74357941?include=energy,73493,NA
1700073E17Rik,sagittal,70525773,http://api.brain-map.org/grid_data/download/70525773?include=energy,381827,NA
1700074P13Rik,sagittal,69116715,http://api.brain-map.org/grid_data/download/69116715?include=energy,73481,NA
1700080E11Rik,sagittal,69116423,http://api.brain-map.org/grid_data/download/69116423?include=energy,73532,NA
1700080O16Rik,sagittal,71920153,http://api.brain-map.org/grid_data/download/71920153?include=energy,74279,NA
1700084K02Rik,sagittal,74357923,http://api.brain-map.org/grid_data/download/74357923?include=energy,668408,NA
1700084P21Rik,sagittal,74635078,http://api.brain-map.org/grid_data/download/74635078?include=energy,73498,NA
1700086D15Rik,sagittal,74357947,http://api.brain-map.org/grid_data/download/74357947?include=energy,115487729,NA
1700086L19Rik,coronal,1643,http://api.brain-map.org/grid_data/download/1643?include=energy,74284,NA
1700086L19Rik,sagittal,1644,http://api.brain-map.org/grid_data/download/1644?include=energy,74284,NA
1700087M12Rik*,sagittal,74359556,http://api.brain-map.org/grid_data/download/74359556?include=energy,NA,NA
1700088E04Rik,sagittal,73512567,http://api.brain-map.org/grid_data/download/73512567?include=energy,27660,84645
1700092C17Rik,sagittal,71920159,http://api.brain-map.org/grid_data/download/71920159?include=energy,74295,NA
1700093J21Rik,sagittal,71232604,http://api.brain-map.org/grid_data/download/71232604?include=energy,74296,NA
1700093K21Rik,sagittal,69116416,http://api.brain-map.org/grid_data/download/69116416?include=energy,67358,339804
1700094D03Rik,sagittal,74357917,http://api.brain-map.org/grid_data/download/74357917?include=energy,73545,388701
1700095B22Rik,sagittal,74359544,http://api.brain-map.org/grid_data/download/74359544?include=energy,78635,NA
1700097I19Rik*,sagittal,74359562,http://api.brain-map.org/grid_data/download/74359562?include=energy,NA,NA
1700101E01Rik,sagittal,100144858,http://api.brain-map.org/grid_data/download/100144858?include=energy,329375,389799
1700101I19Rik,sagittal,74359072,http://api.brain-map.org/grid_data/download/74359072?include=energy,73589,NA
1700102P08Rik,sagittal,69116793,http://api.brain-map.org/grid_data/download/69116793?include=energy,112418,375341
1700104A03Rik,sagittal,73716710,http://api.brain-map.org/grid_data/download/73716710?include=energy,73567,NA
1700104B16Rik,sagittal,74359073,http://api.brain-map.org/grid_data/download/74359073?include=energy,115486865,NA
1700106J16Rik,sagittal,70201498,http://api.brain-map.org/grid_data/download/70201498?include=energy,74297,101927581
1700106N22Rik,sagittal,71764631,http://api.brain-map.org/grid_data/download/71764631?include=energy,73582,79823
1700108F19Rik,sagittal,71919601,http://api.brain-map.org/grid_data/download/71919601?include=energy,73272,NA
1700108M19Rik,sagittal,71920225,http://api.brain-map.org/grid_data/download/71920225?include=energy,71156,100506049
1700109F18Rik,sagittal,74357899,http://api.brain-map.org/grid_data/download/74357899?include=energy,73429,NA
1700109H08Rik,sagittal,72283707,http://api.brain-map.org/grid_data/download/72283707?include=energy,77036,NA
1700111E14Rik,sagittal,74359311,http://api.brain-map.org/grid_data/download/74359311?include=energy,73585,NA
1700112E06Rik,sagittal,70201516,http://api.brain-map.org/grid_data/download/70201516?include=energy,76633,83938
1700112H15Rik,sagittal,71920195,http://api.brain-map.org/grid_data/download/71920195?include=energy,73590,NA
1700112M01Rik,sagittal,74635150,http://api.brain-map.org/grid_data/download/74635150?include=energy,108169050,NA
1700113H08Rik,sagittal,70201522,http://api.brain-map.org/grid_data/download/70201522?include=energy,76640,374470
1700113P08Rik,sagittal,71211326,http://api.brain-map.org/grid_data/download/71211326?include=energy,74311,NA
1700120K04Rik,sagittal,100144874,http://api.brain-map.org/grid_data/download/100144874?include=energy,68232,NA
1700122O11Rik,sagittal,74359299,http://api.brain-map.org/grid_data/download/74359299?include=energy,76651,NA
1700123I01Rik,sagittal,71920249,http://api.brain-map.org/grid_data/download/71920249?include=energy,622554,283129
1700123M08Rik,sagittal,71232606,http://api.brain-map.org/grid_data/download/71232606?include=energy,100503636,NA
1700123O20Rik,sagittal,564644,http://api.brain-map.org/grid_data/download/564644?include=energy,58248,55017
